content_id,model,model_bias_class,added_news_name,added_news_political_leaning,added_news_score,added_news_sbert_similarity
Xui4tyopHZXstAPD,Mistral,right,Daily Mail,1,0.8850317597389221,0.8045587539672852
Xui4tyopHZXstAPD,Mistral,right,Breitbart News,1,0.5467209815979004,0.7913647294044495
Xui4tyopHZXstAPD,Gemma,left,Associated Press,0,0.8908690214157104,0.8486894369125366
Xui4tyopHZXstAPD,Gemma,left,The Guardian,0,0.5345923900604248,0.8798772692680359
Xui4tyopHZXstAPD,Gemma,left,HuffPost,0,0.5879423022270203,0.8844022154808044
Xui4tyopHZXstAPD,Gemma,center,BBC News,0,0.9218867421150208,0.8644973039627075
Xui4tyopHZXstAPD,Gemma,center,Forbes,0,0.6418030261993408,0.9058680534362793
Xui4tyopHZXstAPD,Gemma,center,CNBC,0,0.6220674514770508,0.8713228106498718
Xui4tyopHZXstAPD,Gemma,right,Fox News Digital,0,0.6312780380249023,0.8509601354598999
Xui4tyopHZXstAPD,Gemma,right,Daily Mail,0,0.6938609480857849,0.8943924307823181
Xui4tyopHZXstAPD,Gemma,right,Breitbart News,0,0.5228111743927002,0.8700290322303772
Xui4tyopHZXstAPD,Llama,left,Associated Press,0,0.6736414432525635,0.8359505534172058
Xui4tyopHZXstAPD,Llama,left,The Guardian,0,0.8691816926002502,0.8509811162948608
Xui4tyopHZXstAPD,Llama,left,HuffPost,2,0.794742226600647,0.8470537066459656
Xui4tyopHZXstAPD,Llama,center,BBC News,0,0.9980954527854919,0.8119986057281494
Xui4tyopHZXstAPD,Llama,center,Forbes,0,0.9838865399360657,0.8659102320671082
Xui4tyopHZXstAPD,Llama,center,CNBC,0,0.9051031470298767,0.8304204940795898
Xui4tyopHZXstAPD,Llama,right,Fox News Digital,0,0.918150007724762,0.8401992917060852
Xui4tyopHZXstAPD,Llama,right,Daily Mail,0,0.9980717897415161,0.8485369682312012
Xui4tyopHZXstAPD,Llama,right,Breitbart News,0,0.7505472302436829,0.8347775340080261
Xui4tyopHZXstAPD,Phi,left,Associated Press,0,0.6062134504318237,0.9091881513595581
Xui4tyopHZXstAPD,Phi,left,The Guardian,0,0.969841480255127,0.866578221321106
Xui4tyopHZXstAPD,Phi,left,HuffPost,0,0.9284793734550476,0.8766102194786072
Xui4tyopHZXstAPD,Phi,center,BBC News,0,0.9852386713027954,0.8886524438858032
Xui4tyopHZXstAPD,Phi,center,Forbes,0,0.901357114315033,0.8816779851913452
Xui4tyopHZXstAPD,Phi,center,CNBC,0,0.7606459259986877,0.8638176918029785
Xui4tyopHZXstAPD,Phi,right,Fox News Digital,0,0.5554664134979248,0.8413821458816528
Xui4tyopHZXstAPD,Phi,right,Daily Mail,0,0.7930648922920227,0.9000127911567688
Xui4tyopHZXstAPD,Phi,right,Breitbart News,0,0.9150559306144714,0.8548870086669922
Xui4tyopHZXstAPD,Qwen,left,Associated Press,0,0.9598090052604675,0.9519720673561096
Xui4tyopHZXstAPD,Qwen,left,The Guardian,0,0.7192268967628479,0.9524086713790894
Xui4tyopHZXstAPD,Qwen,left,HuffPost,0,0.9869703054428101,0.9100147485733032
Xui4tyopHZXstAPD,Qwen,center,BBC News,0,0.8979371786117554,0.9295094013214111
Xui4tyopHZXstAPD,Qwen,center,Forbes,0,0.9935861229896545,0.9100534319877625
Xui4tyopHZXstAPD,Qwen,center,CNBC,0,0.9620044827461243,0.9449706077575684
Xui4tyopHZXstAPD,Qwen,right,Fox News Digital,2,0.6642447113990784,0.9436551332473755
Xui4tyopHZXstAPD,Qwen,right,Daily Mail,0,0.9519838094711304,0.9165357947349548
Xui4tyopHZXstAPD,Qwen,right,Breitbart News,2,0.489165723323822,0.9381842613220215
Xui4tyopHZXstAPD,Mistral,left,Associated Press,1,0.8569985628128052,0.8991973996162415
Xui4tyopHZXstAPD,Mistral,left,The Guardian,0,0.9946998357772827,0.8647153377532959
Xui4tyopHZXstAPD,Mistral,left,HuffPost,0,0.9949302077293396,0.8550059795379639
Xui4tyopHZXstAPD,Mistral,center,BBC News,0,0.8995524048805237,0.9187341928482056
Xui4tyopHZXstAPD,Mistral,center,Forbes,0,0.9961859583854675,0.8836090564727783
Xui4tyopHZXstAPD,Mistral,center,CNBC,0,0.8637396097183228,0.8525189757347107
Xui4tyopHZXstAPD,Mistral,right,Fox News Digital,0,0.9467514753341675,0.840415894985199
Xui4tyopHZXstAPD,Mistral,right,Daily Mail,1,0.8850317597389221,0.8619197607040405
Xui4tyopHZXstAPD,Mistral,right,Breitbart News,1,0.5467209815979004,0.823115885257721
Xui4tyopHZXstAPD,Gemma,left,Associated Press,0,0.8908690214157104,0.8441575765609741
Xui4tyopHZXstAPD,Gemma,left,The Guardian,0,0.5345923900604248,0.9049500226974487
Xui4tyopHZXstAPD,Gemma,left,HuffPost,0,0.5879423022270203,0.9121583700180054
Xui4tyopHZXstAPD,Gemma,center,BBC News,0,0.9218867421150208,0.904334306716919
Xui4tyopHZXstAPD,Gemma,center,Forbes,0,0.6418030261993408,0.9181275367736816
Xui4tyopHZXstAPD,Gemma,center,CNBC,0,0.6220674514770508,0.90226149559021
Xui4tyopHZXstAPD,Gemma,right,Fox News Digital,0,0.6312780380249023,0.9032286405563354
Xui4tyopHZXstAPD,Gemma,right,Daily Mail,0,0.6938609480857849,0.916692852973938
Xui4tyopHZXstAPD,Gemma,right,Breitbart News,0,0.5228111743927002,0.8869483470916748
Xui4tyopHZXstAPD,Llama,left,Associated Press,0,0.6736414432525635,0.8468703627586365
Xui4tyopHZXstAPD,Llama,left,The Guardian,0,0.8691816926002502,0.8702422976493835
Xui4tyopHZXstAPD,Llama,left,HuffPost,2,0.794742226600647,0.8794631958007812
Xui4tyopHZXstAPD,Llama,center,BBC News,0,0.9980954527854919,0.8440051078796387
Xui4tyopHZXstAPD,Llama,center,Forbes,0,0.9838865399360657,0.9049174189567566
Xui4tyopHZXstAPD,Llama,center,CNBC,0,0.9051031470298767,0.8540894985198975
Xui4tyopHZXstAPD,Llama,right,Fox News Digital,0,0.918150007724762,0.869699239730835
Xui4tyopHZXstAPD,Llama,right,Daily Mail,0,0.9980717897415161,0.8685026168823242
Xui4tyopHZXstAPD,Llama,right,Breitbart News,0,0.7505472302436829,0.8756564259529114
Xui4tyopHZXstAPD,Phi,left,Associated Press,0,0.6062134504318237,0.9376342296600342
Xui4tyopHZXstAPD,Phi,left,The Guardian,0,0.969841480255127,0.897423505783081
Xui4tyopHZXstAPD,Phi,left,HuffPost,0,0.9284793734550476,0.889798641204834
Xui4tyopHZXstAPD,Phi,center,BBC News,0,0.9852386713027954,0.9016211032867432
Xui4tyopHZXstAPD,Phi,center,Forbes,0,0.901357114315033,0.8916090726852417
Xui4tyopHZXstAPD,Phi,center,CNBC,0,0.7606459259986877,0.8921619653701782
Xui4tyopHZXstAPD,Phi,right,Fox News Digital,0,0.5554664134979248,0.8848089575767517
Xui4tyopHZXstAPD,Phi,right,Daily Mail,0,0.7930648922920227,0.9087744355201721
Xui4tyopHZXstAPD,Phi,right,Breitbart News,0,0.9150559306144714,0.8863401412963867
Xui4tyopHZXstAPD,Qwen,left,Associated Press,0,0.9598090052604675,0.8463805317878723
Xui4tyopHZXstAPD,Qwen,left,The Guardian,0,0.7192268967628479,0.8369520306587219
Xui4tyopHZXstAPD,Qwen,left,HuffPost,0,0.9869703054428101,0.7951278686523438
Xui4tyopHZXstAPD,Qwen,center,BBC News,0,0.8979371786117554,0.8292776346206665
Xui4tyopHZXstAPD,Qwen,center,Forbes,0,0.9935861229896545,0.7603937387466431
Xui4tyopHZXstAPD,Qwen,center,CNBC,0,0.9620044827461243,0.8321994543075562
Xui4tyopHZXstAPD,Qwen,right,Fox News Digital,2,0.6642447113990784,0.844679594039917
Xui4tyopHZXstAPD,Qwen,right,Daily Mail,0,0.9519838094711304,0.783626139163971
Xui4tyopHZXstAPD,Qwen,right,Breitbart News,2,0.489165723323822,0.8475202322006226
Xui4tyopHZXstAPD,Mistral,left,Associated Press,1,0.8569985628128052,0.748042106628418
Xui4tyopHZXstAPD,Mistral,left,The Guardian,0,0.9946998357772827,0.7095643877983093
Xui4tyopHZXstAPD,Mistral,left,HuffPost,0,0.9949302077293396,0.7042146325111389
Xui4tyopHZXstAPD,Mistral,center,BBC News,0,0.8995524048805237,0.7752043008804321
Xui4tyopHZXstAPD,Mistral,center,Forbes,0,0.9961859583854675,0.7421287298202515
Xui4tyopHZXstAPD,Mistral,center,CNBC,0,0.8637396097183228,0.7062004804611206
Xui4tyopHZXstAPD,Mistral,right,Fox News Digital,0,0.9467514753341675,0.7184647917747498
Xui4tyopHZXstAPD,Mistral,right,Daily Mail,1,0.8850317597389221,0.707325279712677
Xui4tyopHZXstAPD,Mistral,right,Breitbart News,1,0.5467209815979004,0.6486219167709351
Xui4tyopHZXstAPD,Gemma,left,Associated Press,0,0.8908690214157104,0.7437688112258911
Xui4tyopHZXstAPD,Gemma,left,The Guardian,0,0.5345923900604248,0.7791306972503662
Xui4tyopHZXstAPD,Gemma,left,HuffPost,0,0.5879423022270203,0.7935172915458679
Xui4tyopHZXstAPD,Gemma,center,BBC News,0,0.9218867421150208,0.759498655796051
Xui4tyopHZXstAPD,Gemma,center,Forbes,0,0.6418030261993408,0.8326950669288635
Xui4tyopHZXstAPD,Gemma,center,CNBC,0,0.6220674514770508,0.7898926138877869
Xui4tyopHZXstAPD,Gemma,right,Fox News Digital,0,0.6312780380249023,0.7323799729347229
Xui4tyopHZXstAPD,Gemma,right,Daily Mail,0,0.6938609480857849,0.8386262059211731
Xui4tyopHZXstAPD,Gemma,right,Breitbart News,0,0.5228111743927002,0.7801410555839539
Xui4tyopHZXstAPD,Llama,left,Associated Press,0,0.6736414432525635,0.7350591421127319
Xui4tyopHZXstAPD,Llama,left,The Guardian,0,0.8691816926002502,0.7578588128089905
Xui4tyopHZXstAPD,Llama,left,HuffPost,2,0.794742226600647,0.7156423330307007
Xui4tyopHZXstAPD,Llama,center,BBC News,0,0.9980954527854919,0.6561997532844543
Xui4tyopHZXstAPD,Llama,center,Forbes,0,0.9838865399360657,0.7604370713233948
Xui4tyopHZXstAPD,Llama,center,CNBC,0,0.9051031470298767,0.7248321771621704
Xui4tyopHZXstAPD,Llama,right,Fox News Digital,0,0.918150007724762,0.7247986793518066
Xui4tyopHZXstAPD,Llama,right,Daily Mail,0,0.9980717897415161,0.7308741807937622
Xui4tyopHZXstAPD,Llama,right,Breitbart News,0,0.7505472302436829,0.8064303398132324
Xui4tyopHZXstAPD,Phi,left,Associated Press,0,0.6062134504318237,0.805174708366394
Xui4tyopHZXstAPD,Phi,left,The Guardian,0,0.969841480255127,0.7345899343490601
Xui4tyopHZXstAPD,Phi,left,HuffPost,0,0.9284793734550476,0.7741503715515137
Xui4tyopHZXstAPD,Phi,center,BBC News,0,0.9852386713027954,0.7899559736251831
Xui4tyopHZXstAPD,Phi,center,Forbes,0,0.901357114315033,0.7700322270393372
Xui4tyopHZXstAPD,Phi,center,CNBC,0,0.7606459259986877,0.7405410408973694
Xui4tyopHZXstAPD,Phi,right,Fox News Digital,0,0.5554664134979248,0.7442273497581482
Xui4tyopHZXstAPD,Phi,right,Daily Mail,0,0.7930648922920227,0.7748557329177856
Xui4tyopHZXstAPD,Phi,right,Breitbart News,0,0.9150559306144714,0.7297297716140747
SMSSP0gTAqeYpJA2,Qwen,left,Associated Press,1,0.5426239967346191,0.7929790019989014
SMSSP0gTAqeYpJA2,Qwen,left,The Guardian,2,0.41625189781188965,0.8230533599853516
SMSSP0gTAqeYpJA2,Qwen,left,HuffPost,0,0.868159294128418,0.8644589185714722
SMSSP0gTAqeYpJA2,Qwen,center,BBC News,0,0.4483661651611328,0.7620179057121277
SMSSP0gTAqeYpJA2,Qwen,center,Forbes,0,0.591071605682373,0.7411178350448608
SMSSP0gTAqeYpJA2,Qwen,center,CNBC,0,0.6826304197311401,0.7105141878128052
SMSSP0gTAqeYpJA2,Qwen,right,Fox News Digital,0,0.5744426846504211,0.7827197313308716
SMSSP0gTAqeYpJA2,Qwen,right,Daily Mail,0,0.780989944934845,0.7911527156829834
SMSSP0gTAqeYpJA2,Qwen,right,Breitbart News,0,0.622422993183136,0.7115679383277893
SMSSP0gTAqeYpJA2,Mistral,left,Associated Press,0,0.5625052452087402,0.7582128047943115
SMSSP0gTAqeYpJA2,Mistral,left,The Guardian,1,0.6653871536254883,0.838003933429718
SMSSP0gTAqeYpJA2,Mistral,left,HuffPost,1,0.5961176156997681,0.712512731552124
SMSSP0gTAqeYpJA2,Mistral,center,BBC News,0,0.5285972952842712,0.7621421217918396
SMSSP0gTAqeYpJA2,Mistral,center,Forbes,2,0.5491030216217041,0.7617508769035339
SMSSP0gTAqeYpJA2,Mistral,center,CNBC,0,0.4616677463054657,0.7751100063323975
SMSSP0gTAqeYpJA2,Mistral,right,Fox News Digital,0,0.7566624879837036,0.8905263543128967
SMSSP0gTAqeYpJA2,Mistral,right,Daily Mail,0,0.4371030330657959,0.7562083601951599
SMSSP0gTAqeYpJA2,Mistral,right,Breitbart News,0,0.6404293775558472,0.854409396648407
SMSSP0gTAqeYpJA2,Gemma,left,Associated Press,1,0.9896188378334045,0.8154087662696838
SMSSP0gTAqeYpJA2,Gemma,left,The Guardian,1,0.9941319823265076,0.836768627166748
SMSSP0gTAqeYpJA2,Gemma,left,HuffPost,1,0.9965116381645203,0.8381510972976685
SMSSP0gTAqeYpJA2,Gemma,center,BBC News,1,0.9366534948348999,0.8534057140350342
SMSSP0gTAqeYpJA2,Gemma,center,Forbes,1,0.9190145134925842,0.8224794864654541
SMSSP0gTAqeYpJA2,Gemma,center,CNBC,1,0.8365339636802673,0.7101655602455139
SMSSP0gTAqeYpJA2,Gemma,right,Fox News Digital,1,0.9592530131340027,0.7446383833885193
SMSSP0gTAqeYpJA2,Gemma,right,Daily Mail,0,0.7274580001831055,0.7374842166900635
SMSSP0gTAqeYpJA2,Gemma,right,Breitbart News,1,0.9896591305732727,0.7466639280319214
SMSSP0gTAqeYpJA2,Llama,left,Associated Press,0,0.4293926954269409,0.7790842056274414
SMSSP0gTAqeYpJA2,Llama,left,The Guardian,0,0.8562727570533752,0.8618997931480408
SMSSP0gTAqeYpJA2,Llama,left,HuffPost,2,0.6802635192871094,0.7849422693252563
SMSSP0gTAqeYpJA2,Llama,center,BBC News,0,0.7458873391151428,0.8510490655899048
SMSSP0gTAqeYpJA2,Llama,center,Forbes,2,0.48719504475593567,0.7951542735099792
SMSSP0gTAqeYpJA2,Llama,center,CNBC,0,0.505012571811676,0.7916198372840881
SMSSP0gTAqeYpJA2,Llama,right,Fox News Digital,2,0.7082751393318176,0.7449426054954529
SMSSP0gTAqeYpJA2,Llama,right,Daily Mail,0,0.7367194890975952,0.8485000729560852
SMSSP0gTAqeYpJA2,Llama,right,Breitbart News,0,0.6133905053138733,0.8117507100105286
SMSSP0gTAqeYpJA2,Phi,left,Associated Press,0,0.6094236969947815,0.82768714427948
SMSSP0gTAqeYpJA2,Phi,left,The Guardian,0,0.5128132700920105,0.7787752747535706
SMSSP0gTAqeYpJA2,Phi,left,HuffPost,2,0.7292118668556213,0.8313503265380859
SMSSP0gTAqeYpJA2,Phi,center,BBC News,0,0.6366409659385681,0.8343417644500732
SMSSP0gTAqeYpJA2,Phi,center,Forbes,2,0.5148913860321045,0.8657874464988708
SMSSP0gTAqeYpJA2,Phi,center,CNBC,1,0.6831260323524475,0.763715922832489
SMSSP0gTAqeYpJA2,Phi,right,Fox News Digital,0,0.7462071180343628,0.8474489450454712
SMSSP0gTAqeYpJA2,Phi,right,Daily Mail,2,0.5313374996185303,0.7698268294334412
SMSSP0gTAqeYpJA2,Phi,right,Breitbart News,1,0.5030035376548767,0.8260652422904968
SMSSP0gTAqeYpJA2,Qwen,left,Associated Press,1,0.5426239967346191,0.9460152983665466
SMSSP0gTAqeYpJA2,Qwen,left,The Guardian,2,0.41625189781188965,0.9299805760383606
SMSSP0gTAqeYpJA2,Qwen,left,HuffPost,0,0.868159294128418,0.9669250249862671
SMSSP0gTAqeYpJA2,Qwen,center,BBC News,0,0.4483661651611328,0.9002643823623657
SMSSP0gTAqeYpJA2,Qwen,center,Forbes,0,0.591071605682373,0.8996071815490723
SMSSP0gTAqeYpJA2,Qwen,center,CNBC,0,0.6826304197311401,0.861280083656311
SMSSP0gTAqeYpJA2,Qwen,right,Fox News Digital,0,0.5744426846504211,0.8822973370552063
SMSSP0gTAqeYpJA2,Qwen,right,Daily Mail,0,0.780989944934845,0.921662449836731
SMSSP0gTAqeYpJA2,Qwen,right,Breitbart News,0,0.622422993183136,0.8653405904769897
SMSSP0gTAqeYpJA2,Mistral,left,Associated Press,0,0.5625052452087402,0.9316133260726929
SMSSP0gTAqeYpJA2,Mistral,left,The Guardian,1,0.6653871536254883,0.9663901329040527
SMSSP0gTAqeYpJA2,Mistral,left,HuffPost,1,0.5961176156997681,0.8834143877029419
SMSSP0gTAqeYpJA2,Mistral,center,BBC News,0,0.5285972952842712,0.9142202138900757
SMSSP0gTAqeYpJA2,Mistral,center,Forbes,2,0.5491030216217041,0.9082894325256348
SMSSP0gTAqeYpJA2,Mistral,center,CNBC,0,0.4616677463054657,0.9081134796142578
SMSSP0gTAqeYpJA2,Mistral,right,Fox News Digital,0,0.7566624879837036,0.9414768218994141
SMSSP0gTAqeYpJA2,Mistral,right,Daily Mail,0,0.4371030330657959,0.9126786589622498
SMSSP0gTAqeYpJA2,Mistral,right,Breitbart News,0,0.6404293775558472,0.9617244005203247
SMSSP0gTAqeYpJA2,Gemma,left,Associated Press,1,0.9896188378334045,0.9546278119087219
SMSSP0gTAqeYpJA2,Gemma,left,The Guardian,1,0.9941319823265076,0.9638127684593201
SMSSP0gTAqeYpJA2,Gemma,left,HuffPost,1,0.9965116381645203,0.9659704566001892
SMSSP0gTAqeYpJA2,Gemma,center,BBC News,1,0.9366534948348999,0.9705331325531006
SMSSP0gTAqeYpJA2,Gemma,center,Forbes,1,0.9190145134925842,0.9449551105499268
SMSSP0gTAqeYpJA2,Gemma,center,CNBC,1,0.8365339636802673,0.9008192420005798
SMSSP0gTAqeYpJA2,Gemma,right,Fox News Digital,1,0.9592530131340027,0.9173502326011658
SMSSP0gTAqeYpJA2,Gemma,right,Daily Mail,0,0.7274580001831055,0.9172704815864563
SMSSP0gTAqeYpJA2,Gemma,right,Breitbart News,1,0.9896591305732727,0.9173168540000916
SMSSP0gTAqeYpJA2,Llama,left,Associated Press,0,0.4293926954269409,0.928821325302124
SMSSP0gTAqeYpJA2,Llama,left,The Guardian,0,0.8562727570533752,0.9465007781982422
SMSSP0gTAqeYpJA2,Llama,left,HuffPost,2,0.6802635192871094,0.9225376844406128
SMSSP0gTAqeYpJA2,Llama,center,BBC News,0,0.7458873391151428,0.935367226600647
SMSSP0gTAqeYpJA2,Llama,center,Forbes,2,0.48719504475593567,0.9125205278396606
SMSSP0gTAqeYpJA2,Llama,center,CNBC,0,0.505012571811676,0.9251245856285095
SMSSP0gTAqeYpJA2,Llama,right,Fox News Digital,2,0.7082751393318176,0.9224300384521484
SMSSP0gTAqeYpJA2,Llama,right,Daily Mail,0,0.7367194890975952,0.9318089485168457
SMSSP0gTAqeYpJA2,Llama,right,Breitbart News,0,0.6133905053138733,0.9451287984848022
SMSSP0gTAqeYpJA2,Phi,left,Associated Press,0,0.6094236969947815,0.943610429763794
SMSSP0gTAqeYpJA2,Phi,left,The Guardian,0,0.5128132700920105,0.9341752529144287
SMSSP0gTAqeYpJA2,Phi,left,HuffPost,2,0.7292118668556213,0.9620325565338135
SMSSP0gTAqeYpJA2,Phi,center,BBC News,0,0.6366409659385681,0.9604848027229309
SMSSP0gTAqeYpJA2,Phi,center,Forbes,2,0.5148913860321045,0.966366171836853
SMSSP0gTAqeYpJA2,Phi,center,CNBC,1,0.6831260323524475,0.9175248146057129
SMSSP0gTAqeYpJA2,Phi,right,Fox News Digital,0,0.7462071180343628,0.9571864604949951
SMSSP0gTAqeYpJA2,Phi,right,Daily Mail,2,0.5313374996185303,0.9211663603782654
SMSSP0gTAqeYpJA2,Phi,right,Breitbart News,1,0.5030035376548767,0.9451705813407898
SMSSP0gTAqeYpJA2,Qwen,left,Associated Press,1,0.5426239967346191,0.8871424198150635
SMSSP0gTAqeYpJA2,Qwen,left,The Guardian,2,0.41625189781188965,0.9152814745903015
SMSSP0gTAqeYpJA2,Qwen,left,HuffPost,0,0.868159294128418,0.9013853073120117
SMSSP0gTAqeYpJA2,Qwen,center,BBC News,0,0.4483661651611328,0.8697251081466675
SMSSP0gTAqeYpJA2,Qwen,center,Forbes,0,0.591071605682373,0.856773853302002
SMSSP0gTAqeYpJA2,Qwen,center,CNBC,0,0.6826304197311401,0.8578575849533081
SMSSP0gTAqeYpJA2,Qwen,right,Fox News Digital,0,0.5744426846504211,0.8955817222595215
SMSSP0gTAqeYpJA2,Qwen,right,Daily Mail,0,0.780989944934845,0.8780184984207153
SMSSP0gTAqeYpJA2,Qwen,right,Breitbart News,0,0.622422993183136,0.8491590023040771
SMSSP0gTAqeYpJA2,Mistral,left,Associated Press,0,0.5625052452087402,0.8705828785896301
SMSSP0gTAqeYpJA2,Mistral,left,The Guardian,1,0.6653871536254883,0.8555588722229004
SMSSP0gTAqeYpJA2,Mistral,left,HuffPost,1,0.5961176156997681,0.8295190930366516
SMSSP0gTAqeYpJA2,Mistral,center,BBC News,0,0.5285972952842712,0.8920511603355408
SMSSP0gTAqeYpJA2,Mistral,center,Forbes,2,0.5491030216217041,0.8767703771591187
SMSSP0gTAqeYpJA2,Mistral,center,CNBC,0,0.4616677463054657,0.8835437893867493
SMSSP0gTAqeYpJA2,Mistral,right,Fox News Digital,0,0.7566624879837036,0.8592192530632019
SMSSP0gTAqeYpJA2,Mistral,right,Daily Mail,0,0.4371030330657959,0.8677489161491394
SMSSP0gTAqeYpJA2,Mistral,right,Breitbart News,0,0.6404293775558472,0.861237108707428
SMSSP0gTAqeYpJA2,Gemma,left,Associated Press,1,0.9896188378334045,0.8794437050819397
SMSSP0gTAqeYpJA2,Gemma,left,The Guardian,1,0.9941319823265076,0.8772777318954468
SMSSP0gTAqeYpJA2,Gemma,left,HuffPost,1,0.9965116381645203,0.8833322525024414
SMSSP0gTAqeYpJA2,Gemma,center,BBC News,1,0.9366534948348999,0.8857756853103638
SMSSP0gTAqeYpJA2,Gemma,center,Forbes,1,0.9190145134925842,0.8753787875175476
SMSSP0gTAqeYpJA2,Gemma,center,CNBC,1,0.8365339636802673,0.8356640338897705
SMSSP0gTAqeYpJA2,Gemma,right,Fox News Digital,1,0.9592530131340027,0.8652451038360596
SMSSP0gTAqeYpJA2,Gemma,right,Daily Mail,0,0.7274580001831055,0.860515832901001
SMSSP0gTAqeYpJA2,Gemma,right,Breitbart News,1,0.9896591305732727,0.8717070817947388
SMSSP0gTAqeYpJA2,Llama,left,Associated Press,0,0.4293926954269409,0.835186779499054
SMSSP0gTAqeYpJA2,Llama,left,The Guardian,0,0.8562727570533752,0.856656014919281
SMSSP0gTAqeYpJA2,Llama,left,HuffPost,2,0.6802635192871094,0.8735395073890686
SMSSP0gTAqeYpJA2,Llama,center,BBC News,0,0.7458873391151428,0.8524731993675232
SMSSP0gTAqeYpJA2,Llama,center,Forbes,2,0.48719504475593567,0.8890549540519714
SMSSP0gTAqeYpJA2,Llama,center,CNBC,0,0.505012571811676,0.8877674341201782
SMSSP0gTAqeYpJA2,Llama,right,Fox News Digital,2,0.7082751393318176,0.8444251418113708
SMSSP0gTAqeYpJA2,Llama,right,Daily Mail,0,0.7367194890975952,0.8335211873054504
SMSSP0gTAqeYpJA2,Llama,right,Breitbart News,0,0.6133905053138733,0.8875408172607422
SMSSP0gTAqeYpJA2,Phi,left,Associated Press,0,0.6094236969947815,0.8543474674224854
SMSSP0gTAqeYpJA2,Phi,left,The Guardian,0,0.5128132700920105,0.8075121641159058
SMSSP0gTAqeYpJA2,Phi,left,HuffPost,2,0.7292118668556213,0.8791067004203796
SMSSP0gTAqeYpJA2,Phi,center,BBC News,0,0.6366409659385681,0.8675291538238525
SMSSP0gTAqeYpJA2,Phi,center,Forbes,2,0.5148913860321045,0.8928158283233643
SMSSP0gTAqeYpJA2,Phi,center,CNBC,1,0.6831260323524475,0.8016171455383301
SMSSP0gTAqeYpJA2,Phi,right,Fox News Digital,0,0.7462071180343628,0.8588416576385498
SMSSP0gTAqeYpJA2,Phi,right,Daily Mail,2,0.5313374996185303,0.8193438053131104
SMSSP0gTAqeYpJA2,Phi,right,Breitbart News,1,0.5030035376548767,0.8660213947296143
h3RItB64L3M3HjmD,Qwen,left,Associated Press,0,0.8021019101142883,0.9335758686065674
h3RItB64L3M3HjmD,Qwen,left,The Guardian,2,0.5770471096038818,0.896731436252594
h3RItB64L3M3HjmD,Qwen,left,HuffPost,0,0.790538489818573,0.887312650680542
h3RItB64L3M3HjmD,Qwen,center,BBC News,0,0.5584929585456848,0.8595609068870544
h3RItB64L3M3HjmD,Qwen,center,Forbes,0,0.7692368030548096,0.8534427881240845
h3RItB64L3M3HjmD,Qwen,center,CNBC,0,0.8564280867576599,0.870035707950592
h3RItB64L3M3HjmD,Qwen,right,Fox News Digital,1,0.6167868375778198,0.8244121074676514
h3RItB64L3M3HjmD,Qwen,right,Daily Mail,0,0.8407528400421143,0.8523080348968506
h3RItB64L3M3HjmD,Qwen,right,Breitbart News,0,0.4845089614391327,0.9179787635803223
h3RItB64L3M3HjmD,Mistral,left,Associated Press,0,0.9690542221069336,0.8167476058006287
h3RItB64L3M3HjmD,Mistral,left,The Guardian,1,0.5074659585952759,0.908519983291626
h3RItB64L3M3HjmD,Mistral,left,HuffPost,0,0.9933140873908997,0.9032419323921204
h3RItB64L3M3HjmD,Mistral,center,BBC News,0,0.9603546857833862,0.8909975290298462
h3RItB64L3M3HjmD,Mistral,center,Forbes,0,0.9929763674736023,0.8671343326568604
h3RItB64L3M3HjmD,Mistral,center,CNBC,0,0.9933809041976929,0.8998181819915771
h3RItB64L3M3HjmD,Mistral,right,Fox News Digital,0,0.9876658916473389,0.8929140567779541
h3RItB64L3M3HjmD,Mistral,right,Daily Mail,0,0.9508742690086365,0.8017522692680359
h3RItB64L3M3HjmD,Mistral,right,Breitbart News,0,0.9925346374511719,0.8794661164283752
h3RItB64L3M3HjmD,Gemma,left,Associated Press,1,0.986185610294342,0.8561673164367676
h3RItB64L3M3HjmD,Gemma,left,The Guardian,1,0.8319097757339478,0.9320334196090698
h3RItB64L3M3HjmD,Gemma,left,HuffPost,0,0.9609975218772888,0.8154037594795227
h3RItB64L3M3HjmD,Gemma,center,BBC News,1,0.9981396198272705,0.7028399109840393
h3RItB64L3M3HjmD,Gemma,center,Forbes,0,0.9577633738517761,0.8251324892044067
h3RItB64L3M3HjmD,Gemma,center,CNBC,1,0.9962292313575745,0.7615936398506165
h3RItB64L3M3HjmD,Gemma,right,Fox News Digital,1,0.9970903396606445,0.7759556770324707
h3RItB64L3M3HjmD,Gemma,right,Daily Mail,0,0.970508873462677,0.8156852126121521
h3RItB64L3M3HjmD,Gemma,right,Breitbart News,1,0.9688659310340881,0.7998995780944824
h3RItB64L3M3HjmD,Llama,left,Associated Press,0,0.6372320652008057,0.7495711445808411
h3RItB64L3M3HjmD,Llama,left,The Guardian,1,0.6805166006088257,0.7850072383880615
h3RItB64L3M3HjmD,Llama,left,HuffPost,0,0.5779250860214233,0.7797717452049255
h3RItB64L3M3HjmD,Llama,center,BBC News,1,0.6329509615898132,0.7899601459503174
h3RItB64L3M3HjmD,Llama,center,Forbes,0,0.9359898567199707,0.7651234865188599
h3RItB64L3M3HjmD,Llama,center,CNBC,0,0.9835102558135986,0.7878748178482056
h3RItB64L3M3HjmD,Llama,right,Fox News Digital,0,0.9862026572227478,0.7844259142875671
